step,lr,train_loss,train_acc,val_acc,val_loss
1323,0.0004559095036857958,0.010294,100.0000,98.8500,0.039543
1324,0.0004557860516963829,0.055694,98.4375,98.8500,0.039543
1325,0.0004556625290168974,0.018988,100.0000,98.8500,0.039543
1326,0.0004555389356961041,0.022617,99.2188,98.8500,0.039543
1327,0.00045541527178279557,0.040272,97.6562,98.8500,0.039543
1328,0.0004552915373257925,0.031684,99.2188,98.8500,0.039543
1329,0.00045516773237394315,0.019998,100.0000,98.8500,0.039543
1330,0.0004550438569761239,0.020031,99.2188,98.8500,0.039543
1331,0.00045491991118123867,0.014239,100.0000,98.8500,0.039543
1332,0.00045479589503821935,0.013436,99.2188,98.8500,0.039543
1333,0.00045467180859602556,0.068462,96.8750,98.8500,0.039543
1334,0.0004545476519036447,0.046943,97.6562,98.8500,0.039543
1335,0.00045442342501009176,0.049771,98.4375,98.8500,0.039543
1336,0.00045429912796440965,0.084198,96.8750,98.8500,0.039543
1337,0.0004541747608156688,0.045607,99.2188,98.8500,0.039543
1338,0.0004540503236129675,0.008683,100.0000,98.8500,0.039543
1339,0.0004539258164054315,0.028053,99.2188,98.8500,0.039543
1340,0.0004538012392422142,0.135525,96.0938,98.8500,0.039543
1341,0.00045367659217249683,0.017816,100.0000,98.8500,0.039543
1342,0.000453551875245488,0.089743,96.8750,98.8500,0.039543
1343,0.00045342708851042404,0.015496,100.0000,98.8500,0.039543
1344,0.0004533022320165687,0.029819,98.4375,98.8500,0.039543
1345,0.0004531773058132135,0.038182,99.2188,98.8500,0.039543
1346,0.0004530523099496771,0.097401,96.8750,98.8500,0.039543
1347,0.000452927244475306,0.033861,99.2188,98.8500,0.039543
1348,0.0004528021094394741,0.053415,97.6562,98.8500,0.039543
1349,0.00045267690489158267,0.022435,99.2188,98.8500,0.039543
1350,0.0004525516308810606,0.023761,99.2188,98.8500,0.039543
1351,0.0004524262874573639,0.080935,96.8750,98.8500,0.039543
1352,0.00045230087466997636,0.030961,99.2188,98.8500,0.039543
1353,0.00045217539256840885,0.057547,96.8750,98.8500,0.039543
1354,0.00045204984120219963,0.086863,96.8750,98.8500,0.039543
1355,0.00045192422062091464,0.053967,98.4375,98.8500,0.039543
1356,0.00045179853087414667,0.037713,98.4375,98.8500,0.039543
1357,0.0004516727720115162,0.025344,99.2188,98.8500,0.039543
1358,0.0004515469440826706,0.012531,100.0000,98.8500,0.039543
1359,0.00045142104713728504,0.068445,97.6562,98.8500,0.039543
1360,0.0004512950812250615,0.012276,100.0000,98.8500,0.039543
1361,0.0004511690463957293,0.014384,99.2188,98.8500,0.039543
1362,0.00045104294269904504,0.038975,98.4375,98.8500,0.039543
1363,0.00045091677018479245,0.035165,99.2188,98.8500,0.039543
1364,0.0004507905289027825,0.019373,99.2188,98.8500,0.039543
1365,0.0004506642189028531,0.034081,98.4375,98.8500,0.039543
1366,0.0004505378402348695,0.124715,96.8750,98.8500,0.039543
1367,0.0004504113929487242,0.086956,97.6562,98.8500,0.039543
1368,0.0004502848770943362,0.016051,99.2188,98.8500,0.039543
1369,0.0004501582927216523,0.045898,99.2188,98.8500,0.039543
1370,0.0004500316398806458,0.025552,99.2188,98.8500,0.039543
1371,0.00044990491862131735,0.015158,100.0000,98.8500,0.039543
1372,0.00044977812899369443,0.020735,100.0000,98.8500,0.039543
1373,0.00044965127104783166,0.015299,100.0000,98.8500,0.039543
1374,0.0004495243448338104,0.010085,100.0000,98.8500,0.039543
1375,0.0004493973504017393,0.021798,99.2188,98.8500,0.039543
1376,0.0004492702878017535,0.010600,100.0000,98.8500,0.039543
1377,0.0004491431570840155,0.019237,100.0000,98.8500,0.039543
1378,0.0004490159582987145,0.029496,99.2188,98.8500,0.039543
1379,0.00044888869149606645,0.024312,99.2188,98.8500,0.039543
1380,0.00044876135672631444,0.031905,99.2188,98.8500,0.039543
1381,0.000448633954039728,0.027224,99.2188,98.8500,0.039543
1382,0.0004485064834866038,0.017628,100.0000,98.8500,0.039543
1383,0.00044837894511726525,0.025398,99.2188,98.8500,0.039543
1384,0.0004482513389820624,0.055191,97.6562,98.8500,0.039543
1385,0.00044812366513137216,0.020900,99.2188,98.8500,0.039543
1386,0.00044799592361559825,0.018283,99.2188,98.8500,0.039543
1387,0.00044786811448517067,0.021942,98.4375,98.8500,0.039543
1388,0.00044774023779054677,0.025817,99.2188,98.8500,0.039543
1389,0.0004476122935822102,0.031484,99.2188,98.8500,0.039543
1390,0.0004474842819106712,0.025471,98.4375,98.8500,0.039543
1391,0.0004473562028264667,0.076845,99.2188,98.8500,0.039543
1392,0.0004472280563801605,0.012497,100.0000,98.8500,0.039543
1393,0.0004470998426223426,0.027854,99.2188,98.8500,0.039543
1394,0.00044697156160362987,0.006998,100.0000,98.8500,0.039543
1395,0.0004468432133746656,0.025763,99.2188,98.8500,0.039543
1396,0.00044671479798611964,0.010475,99.2188,98.8500,0.039543
1397,0.0004465863154886883,0.023930,100.0000,98.8500,0.039543
1398,0.00044645776593309444,0.036282,99.2188,98.8500,0.039543
1399,0.00044632914937008745,0.042557,98.4375,99.0100,0.031414
1400,0.00044620046585044313,0.012991,100.0000,99.0100,0.031414
1401,0.0004460717154249636,0.164242,96.8750,99.0100,0.031414
1402,0.0004459428981444775,0.017752,99.2188,99.0100,0.031414
1403,0.00044581401405984,0.064954,99.2188,99.0100,0.031414
1404,0.0004456850632219323,0.013629,100.0000,99.0100,0.031414
1405,0.00044555604568166223,0.014654,100.0000,99.0100,0.031414
1406,0.00044542696148996394,0.007839,100.0000,99.0100,0.031414
1407,0.00044529781069779773,0.035477,99.2188,99.0100,0.031414
1408,0.00044516859335615036,0.013982,99.2188,99.0100,0.031414
1409,0.0004450393095160347,0.048878,98.4375,99.0100,0.031414
1410,0.00044490995922849005,0.016269,100.0000,99.0100,0.031414
1411,0.0004447805425445818,0.019954,99.2188,99.0100,0.031414
1412,0.00044465105951540157,0.007612,100.0000,99.0100,0.031414
1413,0.0004445215101920673,0.026877,99.2188,99.0100,0.031414
1414,0.000444391894625723,0.012865,100.0000,99.0100,0.031414
1415,0.00044426221286753876,0.036272,98.4375,99.0100,0.031414
1416,0.000444132464968711,0.042489,98.4375,99.0100,0.031414
1417,0.0004440026509804621,0.041773,98.4375,99.0100,0.031414
1418,0.0004438727709540405,0.006962,100.0000,99.0100,0.031414
1419,0.0004437428249407208,0.044677,99.2188,99.0100,0.031414
1420,0.0004436128129918037,0.084850,96.0938,99.0100,0.031414
1421,0.0004434827351586157,0.022719,99.2188,99.0100,0.031414
1422,0.0004433525914925097,0.032037,98.4375,99.0100,0.031414
1423,0.0004432223820448642,0.097080,95.3125,99.0100,0.031414
1424,0.00044309210686708383,0.056155,97.6562,99.0100,0.031414
1425,0.00044296176601059926,0.041252,98.4375,99.0100,0.031414
1426,0.00044283135952686686,0.021564,99.2188,99.0100,0.031414
1427,0.00044270088746736915,0.045450,97.6562,99.0100,0.031414
1428,0.0004425703498836145,0.011465,100.0000,99.0100,0.031414
1429,0.00044243974682713685,0.005495,100.0000,99.0100,0.031414
1430,0.00044230907834949643,0.036892,98.4375,99.0100,0.031414
1431,0.0004421783445022789,0.060770,98.4375,99.0100,0.031414
1432,0.0004420475453370961,0.023613,99.2188,99.0100,0.031414
1433,0.00044191668090558543,0.058302,98.4375,99.0100,0.031414
1434,0.00044178575125941,0.035014,98.4375,99.0100,0.031414
1435,0.00044165475645025886,0.053552,97.6562,99.0100,0.031414
1436,0.0004415236965298466,0.058265,97.6562,99.0100,0.031414
1437,0.0004413925715499136,0.045995,98.4375,99.0100,0.031414
1438,0.00044126138156222607,0.017767,100.0000,99.0100,0.031414
1439,0.00044113012661857557,0.069713,97.6562,99.0100,0.031414
1440,0.0004409988067707795,0.103382,96.0938,99.0100,0.031414
1441,0.00044086742207068093,0.045773,97.6562,99.0100,0.031414
1442,0.00044073597257014854,0.035806,98.4375,99.0100,0.031414
1443,0.0004406044583210763,0.036240,99.2188,99.0100,0.031414
1444,0.000440472879375384,0.005939,100.0000,99.0100,0.031414
1445,0.000440341235785017,0.015486,100.0000,99.0100,0.031414
1446,0.00044020952760194607,0.011054,100.0000,99.0100,0.031414
1447,0.0004400777548781676,0.025672,99.2188,99.0100,0.031414
1448,0.0004399459176657032,0.061908,97.6562,99.0100,0.031414
1449,0.0004398140160166002,0.081574,98.4375,99.0100,0.031414
1450,0.00043968204998293147,0.061923,98.4375,99.0100,0.031414
1451,0.00043955001961679477,0.043749,99.2188,99.0100,0.031414
1452,0.00043941792497031383,0.064381,97.6562,99.0100,0.031414
1453,0.00043928576609563743,0.072906,98.4375,99.0100,0.031414
1454,0.00043915354304493976,0.013887,100.0000,99.0100,0.031414
1455,0.0004390212558704206,0.036175,97.6562,99.0100,0.031414
1456,0.00043888890462430457,0.081878,98.4375,99.0100,0.031414
1457,0.000438756489358842,0.095128,96.8750,99.0100,0.031414
1458,0.00043862401012630825,0.027075,98.4375,99.0100,0.031414
1459,0.00043849146697900413,0.026676,99.2188,99.0100,0.031414
1460,0.00043835885996925544,0.047871,97.6562,99.0100,0.031414
1461,0.0004382261891494135,0.029508,98.4375,99.0100,0.031414
1462,0.00043809345457185446,0.009328,100.0000,99.0100,0.031414
1463,0.00043796065628898,0.017551,99.2188,99.0100,0.031414
1464,0.0004378277943532167,0.028202,99.2188,99.0100,0.031414
1465,0.00043769486881701635,0.039492,98.4375,99.0100,0.031414
1466,0.00043756187973285584,0.028649,98.4375,99.0100,0.031414
1467,0.00043742882715323714,0.014636,99.2188,99.0100,0.031414
1468,0.0004372957111306873,0.040467,98.4375,99.0100,0.031414
1469,0.0004371625317177585,0.073585,96.8750,99.0100,0.031414
1470,0.00043702928896702773,0.096665,96.8750,99.0100,0.031414
1471,0.0004368959829310972,0.026155,98.4375,99.0100,0.031414
1472,0.00043676261366259404,0.076111,97.6562,99.0100,0.031414
1473,0.0004366291812141703,0.067172,96.8750,99.0100,0.031414
1474,0.00043649568563850296,0.010019,100.0000,99.0100,0.031414
1475,0.0004363621269882941,0.035850,98.4375,99.0100,0.031414
1476,0.00043622850531627037,0.030639,98.4375,99.0100,0.031414
1477,0.00043609482067518356,0.009741,100.0000,99.0100,0.031414
1478,0.00043596107311781026,0.037797,98.4375,99.0100,0.031414
1479,0.00043582726269695193,0.058820,98.4375,99.0100,0.031414
1480,0.00043569338946543475,0.026846,99.2188,99.0100,0.031414
1481,0.00043555945347610977,0.066090,97.6562,99.0100,0.031414
1482,0.0004354254547818528,0.109701,97.6562,99.0100,0.031414
1483,0.0004352913934355644,0.023262,99.2188,99.0100,0.031414
1484,0.0004351572694901698,0.052598,97.6562,99.0100,0.031414
1485,0.0004350230829986191,0.058456,98.4375,99.0100,0.031414
1486,0.00043488883401388706,0.069589,97.6562,99.0100,0.031414
1487,0.0004347545225889729,0.011134,100.0000,99.0100,0.031414
1488,0.00043462014877690067,0.023940,100.0000,99.0100,0.031414
1489,0.0004344857126307191,0.048532,97.6562,99.0100,0.031414
1490,0.0004343512142035015,0.075659,98.4375,99.0100,0.031414
1491,0.00043421665354834545,0.044918,99.2188,99.0100,0.031414
1492,0.0004340820307183737,0.010508,100.0000,99.0100,0.031414
1493,0.000433947345766733,0.066851,96.8750,99.0100,0.031414
1494,0.00043381259874659495,0.089329,97.6562,99.0100,0.031414
1495,0.00043367778971115545,0.052856,97.6562,99.0100,0.031414
1496,0.00043354291871363493,0.040939,99.2188,99.0100,0.031414
1497,0.00043340798580727855,0.009221,100.0000,99.0100,0.031414
1498,0.00043327299104535544,0.079978,96.0938,99.0100,0.031414
1499,0.00043313793448115955,0.053278,97.6562,98.9800,0.038358
1500,0.000433002816168009,0.106456,97.6562,98.9800,0.038358
1501,0.0004328676361592463,0.008459,100.0000,98.9800,0.038358
1502,0.00043273239450823854,0.020965,99.2188,98.9800,0.038358
1503,0.0004325970912683768,0.045032,98.4375,98.9800,0.038358
1504,0.0004324617264930769,0.065477,96.8750,98.9800,0.038358
1505,0.0004323263002357785,0.033626,98.4375,98.9800,0.038358
1506,0.0004321908125499457,0.006345,100.0000,98.9800,0.038358
1507,0.0004320552634890671,0.034443,98.4375,98.9800,0.038358
1508,0.00043191965310665514,0.041023,99.2188,98.9800,0.038358
1509,0.0004317839814562467,0.025331,100.0000,98.9800,0.038358
1510,0.00043164824859140297,0.019187,99.2188,98.9800,0.038358
1511,0.00043151245456570897,0.016762,99.2188,98.9800,0.038358
1512,0.00043137659943277395,0.031656,99.2188,98.9800,0.038358
1513,0.0004312406832462315,0.061718,97.6562,98.9800,0.038358
1514,0.0004311047060597392,0.016720,100.0000,98.9800,0.038358
1515,0.0004309686679269785,0.036176,98.4375,98.9800,0.038358
1516,0.0004308325689016554,0.020486,100.0000,98.9800,0.038358
1517,0.0004306964090374994,0.021391,100.0000,98.9800,0.038358
1518,0.00043056018838826427,0.016657,100.0000,98.9800,0.038358
1519,0.00043042390700772786,0.081819,98.4375,98.9800,0.038358
1520,0.0004302875649496919,0.031419,98.4375,98.9800,0.038358
1521,0.0004301511622679821,0.012548,99.2188,98.9800,0.038358
1522,0.00043001469901644796,0.014909,99.2188,98.9800,0.038358
1523,0.00042987817524896304,0.021330,99.2188,98.9800,0.038358
1524,0.0004297415910194249,0.062061,97.6562,98.9800,0.038358
1525,0.00042960494638175464,0.012658,100.0000,98.9800,0.038358
1526,0.0004294682413898975,0.017371,99.2188,98.9800,0.038358
1527,0.0004293314760978224,0.018417,99.2188,98.9800,0.038358
1528,0.00042919465055952214,0.034721,99.2188,98.9800,0.038358
1529,0.0004290577648290133,0.017377,99.2188,98.9800,0.038358
1530,0.00042892081896033624,0.025735,99.2188,98.9800,0.038358
1531,0.0004287838130075549,0.020708,99.2188,98.9800,0.038358
1532,0.00042864674702475713,0.048903,98.4375,98.9800,0.038358
1533,0.00042850962106605437,0.062258,96.8750,98.9800,0.038358
1534,0.0004283724351855818,0.041414,99.2188,98.9800,0.038358
1535,0.00042823518943749825,0.022406,100.0000,98.9800,0.038358
1536,0.0004280978838759862,0.088789,98.4375,98.9800,0.038358
1537,0.00042796051855525154,0.006641,100.0000,98.9800,0.038358
1538,0.00042782309352952416,0.010148,100.0000,98.9800,0.038358
1539,0.0004276856088530571,0.026354,99.2188,98.9800,0.038358
1540,0.0004275480645801272,0.097677,96.8750,98.9800,0.038358
1541,0.0004274104607650348,0.021036,100.0000,98.9800,0.038358
1542,0.0004272727974621037,0.025752,99.2188,98.9800,0.038358
1543,0.00042713507472568114,0.075803,99.2188,98.9800,0.038358
1544,0.00042699729261013787,0.010629,100.0000,98.9800,0.038358
1545,0.00042685945116986815,0.060535,98.4375,98.9800,0.038358
1546,0.0004267215504592895,0.008562,100.0000,98.9800,0.038358
1547,0.00042658359053284313,0.058206,97.6562,98.9800,0.038358
1548,0.00042644557144499317,0.028171,99.2188,98.9800,0.038358
1549,0.0004263074932502276,0.030043,98.4375,98.9800,0.038358
1550,0.00042616935600305733,0.012607,100.0000,98.9800,0.038358
1551,0.0004260311597580169,0.037448,99.2188,98.9800,0.038358
1552,0.0004258929045696639,0.003588,100.0000,98.9800,0.038358
1553,0.00042575459049257934,0.005380,100.0000,98.9800,0.038358
1554,0.0004256162175813674,0.016989,99.2188,98.9800,0.038358
1555,0.0004254777858906555,0.009393,100.0000,98.9800,0.038358
1556,0.0004253392954750943,0.065123,97.6562,98.9800,0.038358
1557,0.00042520074638935774,0.012035,100.0000,98.9800,0.038358
1558,0.00042506213868814254,0.004504,100.0000,98.9800,0.038358
1559,0.00042492347242616905,0.012909,100.0000,98.9800,0.038358
1560,0.0004247847476581805,0.037565,99.2188,98.9800,0.038358
1561,0.00042464596443894307,0.051520,99.2188,98.9800,0.038358
1562,0.00042450712282324633,0.133482,96.8750,98.9800,0.038358
1563,0.00042436822286590265,0.039930,99.2188,98.9800,0.038358
1564,0.00042422926462174767,0.010511,100.0000,98.9800,0.038358
1565,0.0004240902481456398,0.018352,98.4375,98.9800,0.038358
1566,0.0004239511734924605,0.010272,99.2188,98.9800,0.038358
1567,0.00042381204071711433,0.034748,99.2188,98.9800,0.038358
1568,0.0004236728498745287,0.048391,98.4375,98.9800,0.038358
1569,0.00042353360101965394,0.048338,98.4375,98.9800,0.038358
1570,0.0004233942942074632,0.027813,98.4375,98.9800,0.038358
1571,0.00042325492949295274,0.014665,100.0000,98.9800,0.038358
1572,0.00042311550693114154,0.058486,96.8750,98.9800,0.038358
1573,0.00042297602657707126,0.078086,97.6562,98.9800,0.038358
1574,0.0004228364884858067,0.066602,97.6562,98.9800,0.038358
1575,0.00042269689271243524,0.040436,97.6562,98.9800,0.038358
1576,0.00042255723931206707,0.029357,99.2188,98.9800,0.038358
1577,0.00042241752833983517,0.127638,96.0938,98.9800,0.038358
1578,0.0004222777598508951,0.027612,99.2188,98.9800,0.038358
1579,0.0004221379339004254,0.031782,99.2188,98.9800,0.038358
1580,0.00042199805054362704,0.009602,100.0000,98.9800,0.038358
1581,0.0004218581098357238,0.006274,100.0000,98.9800,0.038358
1582,0.00042171811183196206,0.041254,98.4375,98.9800,0.038358
1583,0.00042157805658761077,0.067453,97.6562,98.9800,0.038358
1584,0.0004214379441579616,0.029027,99.2188,98.9800,0.038358
1585,0.0004212977745983287,0.042138,98.4375,98.9800,0.038358
1586,0.00042115754796404867,0.019017,99.2188,98.9800,0.038358
1587,0.00042101726431048093,0.040484,98.4375,98.9800,0.038358
1588,0.0004208769236930071,0.046309,98.4375,98.9800,0.038358
1589,0.0004207365261670316,0.019153,99.2188,98.9800,0.038358
1590,0.00042059607178798096,0.011945,100.0000,98.9800,0.038358
1591,0.0004204555606113045,0.062026,98.4375,98.9800,0.038358
1592,0.0004203149926924737,0.023112,98.4375,98.9800,0.038358
1593,0.0004201743680869827,0.013749,100.0000,98.9800,0.038358
1594,0.00042003368685034764,0.006790,100.0000,98.9800,0.038358
1595,0.0004198929490381074,0.023107,99.2188,98.9800,0.038358
1596,0.00041975215470582304,0.012524,100.0000,98.9800,0.038358
1597,0.0004196113039090778,0.015843,99.2188,98.9800,0.038358
1598,0.00041947039670347765,0.026419,99.2188,98.9800,0.038358
1599,0.0004193294331446502,0.035639,98.4375,98.7900,0.039522
1600,0.0004191884132882457,0.030935,99.2188,98.7900,0.039522
1601,0.0004190473371899367,0.050404,98.4375,98.7900,0.039522
1602,0.0004189062049054177,0.023846,99.2188,98.7900,0.039522
1603,0.0004187650164904054,0.015707,100.0000,98.7900,0.039522
1604,0.0004186237720006389,0.005783,100.0000,98.7900,0.039522
1605,0.00041848247149187925,0.021617,98.4375,98.7900,0.039522
1606,0.00041834111501990964,0.030460,99.2188,98.7900,0.039522
1607,0.0004181997026405354,0.004931,100.0000,98.7900,0.039522
1608,0.0004180582344095838,0.034398,98.4375,98.7900,0.039522
1609,0.0004179167103829044,0.108206,96.8750,98.7900,0.039522
1610,0.0004177751306163686,0.045798,99.2188,98.7900,0.039522
1611,0.0004176334951658697,0.038180,98.4375,98.7900,0.039522
1612,0.0004174918040873234,0.027855,99.2188,98.7900,0.039522
1613,0.0004173500574366669,0.019621,99.2188,98.7900,0.039522
1614,0.00041720825526985947,0.049165,97.6562,98.7900,0.039522
1615,0.00041706639764288255,0.043077,99.2188,98.7900,0.039522
1616,0.0004169244846117392,0.013260,99.2188,98.7900,0.039522
1617,0.00041678251623245444,0.006442,100.0000,98.7900,0.039522
1618,0.0004166404925610752,0.011317,100.0000,98.7900,0.039522
1619,0.00041649841365367,0.025890,98.4375,98.7900,0.039522
1620,0.00041635627956632955,0.025585,99.2188,98.7900,0.039522
1621,0.000416214090355166,0.045160,99.2188,98.7900,0.039522
1622,0.0004160718460763134,0.006943,100.0000,98.7900,0.039522
1623,0.0004159295467859277,0.045374,98.4375,98.7900,0.039522
1624,0.00041578719254018614,0.022298,99.2188,98.7900,0.039522
1625,0.00041564478339528815,0.020598,99.2188,98.7900,0.039522
1626,0.0004155023194074545,0.032272,99.2188,98.7900,0.039522
1627,0.00041535980063292776,0.019127,100.0000,98.7900,0.039522
1628,0.0004152172271279721,0.013637,100.0000,98.7900,0.039522
1629,0.0004150745989488733,0.045799,97.6562,98.7900,0.039522
1630,0.00041493191615193844,0.007022,100.0000,98.7900,0.039522
1631,0.0004147891787934968,0.029742,99.2188,98.7900,0.039522
1632,0.00041464638692989867,0.067360,98.4375,98.7900,0.039522
1633,0.000414503540617516,0.086787,96.8750,98.7900,0.039522
1634,0.0004143606399127422,0.041366,98.4375,98.7900,0.039522
1635,0.0004142176848719924,0.065917,97.6562,98.7900,0.039522
1636,0.0004140746755517028,0.051579,98.4375,98.7900,0.039522
1637,0.00041393161200833125,0.017001,99.2188,98.7900,0.039522
1638,0.00041378849429835697,0.037730,98.4375,98.7900,0.039522
1639,0.0004136453224782806,0.039794,99.2188,98.7900,0.039522
1640,0.00041350209660462426,0.058668,98.4375,98.7900,0.039522
1641,0.00041335881673393093,0.015435,99.2188,98.7900,0.039522
1642,0.00041321548292276545,0.008046,100.0000,98.7900,0.039522
1643,0.0004130720952277137,0.033699,98.4375,98.7900,0.039522
1644,0.00041292865370538286,0.019179,99.2188,98.7900,0.039522
1645,0.00041278515841240135,0.049610,99.2188,98.7900,0.039522
1646,0.00041264160940541886,0.058427,98.4375,98.7900,0.039522
1647,0.00041249800674110623,0.014467,100.0000,98.7900,0.039522
1648,0.00041235435047615567,0.045924,97.6562,98.7900,0.039522
1649,0.0004122106406672801,0.074315,97.6562,98.7900,0.039522
1650,0.0004120668773712142,0.050297,98.4375,98.7900,0.039522
1651,0.0004119230606447133,0.040796,99.2188,98.7900,0.039522
1652,0.0004117791905445539,0.007569,100.0000,98.7900,0.039522
1653,0.00041163526712753373,0.107839,96.0938,98.7900,0.039522
1654,0.00041149129045047145,0.019567,99.2188,98.7900,0.039522
1655,0.00041134726057020675,0.030140,99.2188,98.7900,0.039522
1656,0.0004112031775436004,0.057975,99.2188,98.7900,0.039522
1657,0.00041105904142753406,0.079515,97.6562,98.7900,0.039522
1658,0.00041091485227891033,0.008922,100.0000,98.7900,0.039522
1659,0.0004107706101546529,0.030368,98.4375,98.7900,0.039522
1660,0.00041062631511170624,0.030149,99.2188,98.7900,0.039522
1661,0.00041048196720703574,0.023045,99.2188,98.7900,0.039522
1662,0.0004103375664976277,0.061022,98.4375,98.7900,0.039522
1663,0.00041019311304048924,0.029934,99.2188,98.7900,0.039522
1664,0.00041004860689264816,0.011043,100.0000,98.7900,0.039522
1665,0.00040990404811115335,0.024770,100.0000,98.7900,0.039522
1666,0.0004097594367530743,0.016037,99.2188,98.7900,0.039522
1667,0.0004096147728755013,0.013132,100.0000,98.7900,0.039522
1668,0.00040947005653554523,0.035388,99.2188,98.7900,0.039522
1669,0.0004093252877903379,0.037967,98.4375,98.7900,0.039522
1670,0.00040918046669703175,0.030041,98.4375,98.7900,0.039522
1671,0.0004090355933127998,0.022517,99.2188,98.7900,0.039522
1672,0.00040889066769483586,0.054071,97.6562,98.7900,0.039522
1673,0.00040874568990035415,0.010470,100.0000,98.7900,0.039522
1674,0.0004086006599865896,0.054192,97.6562,98.7900,0.039522
1675,0.0004084555780107979,0.028409,99.2188,98.7900,0.039522
1676,0.00040831044403025495,0.020171,99.2188,98.7900,0.039522
1677,0.00040816525810225733,0.059993,99.2188,98.7900,0.039522
1678,0.00040802002028412224,0.032077,99.2188,98.7900,0.039522
1679,0.0004078747306331873,0.012508,100.0000,98.7900,0.039522
1680,0.00040772938920681046,0.004814,100.0000,98.7900,0.039522
1681,0.0004075839960623702,0.091786,96.8750,98.7900,0.039522
1682,0.0004074385512572656,0.022356,99.2188,98.7900,0.039522
1683,0.00040729305484891575,0.047202,99.2188,98.7900,0.039522
1684,0.00040714750689476044,0.038240,99.2188,98.7900,0.039522
1685,0.0004070019074522597,0.013021,100.0000,98.7900,0.039522
1686,0.0004068562565788939,0.057273,96.8750,98.7900,0.039522
1687,0.0004067105543321637,0.052957,99.2188,98.7900,0.039522
1688,0.00040656480076958995,0.012041,100.0000,98.7900,0.039522
1689,0.0004064189959487139,0.014698,100.0000,98.7900,0.039522
1690,0.000406273139927097,0.018986,99.2188,98.7900,0.039522
1691,0.00040612723276232086,0.083440,97.6562,98.7900,0.039522
1692,0.00040598127451198744,0.031171,98.4375,98.7900,0.039522
1693,0.0004058352652337185,0.019504,100.0000,98.7900,0.039522
1694,0.00040568920498515644,0.003653,100.0000,98.7900,0.039522
1695,0.0004055430938239635,0.015317,100.0000,98.7900,0.039522
1696,0.0004053969318078218,0.116154,97.6562,98.7900,0.039522
1697,0.00040525071899443415,0.048638,97.6562,98.7900,0.039522
1698,0.00040510445544152286,0.043171,98.4375,98.7900,0.039522
1699,0.0004049581412068304,0.013866,100.0000,98.8000,0.038099
1700,0.0004048117763481194,0.020051,99.2188,98.8000,0.038099
1701,0.00040466536092317244,0.038312,98.4375,98.8000,0.038099
1702,0.00040451889498979195,0.038504,99.2188,98.8000,0.038099
1703,0.00040437237860580037,0.089414,98.4375,98.8000,0.038099
1704,0.00040422581182904,0.013012,100.0000,98.8000,0.038099
1705,0.0004040791947173732,0.010594,100.0000,98.8000,0.038099
1706,0.000403932527328682,0.030246,99.2188,98.8000,0.038099
1707,0.00040378580972086825,0.105520,96.8750,98.8000,0.038099
1708,0.00040363904195185395,0.013634,100.0000,98.8000,0.038099
1709,0.00040349222407958066,0.004003,100.0000,98.8000,0.038099
1710,0.0004033453561620096,0.037774,98.4375,98.8000,0.038099
1711,0.00040319843825712206,0.081061,96.8750,98.8000,0.038099
1712,0.0004030514704229188,0.021516,100.0000,98.8000,0.038099
1713,0.00040290445271742045,0.067140,97.6562,98.8000,0.038099
1714,0.00040275738519866724,0.073629,96.8750,98.8000,0.038099
1715,0.00040261026792471905,0.016814,99.2188,98.8000,0.038099
1716,0.0004024631009536555,0.024742,98.4375,98.8000,0.038099
1717,0.00040231588434357595,0.042910,97.6562,98.8000,0.038099
1718,0.0004021686181525989,0.046552,99.2188,98.8000,0.038099
1719,0.0004020213024388627,0.069111,96.8750,98.8000,0.038099
1720,0.0004018739372605256,0.052081,98.4375,98.8000,0.038099
1721,0.0004017265226757648,0.016077,100.0000,98.8000,0.038099
1722,0.0004015790587427772,0.056829,98.4375,98.8000,0.038099
1723,0.0004014315455197793,0.013796,99.2188,98.8000,0.038099
1724,0.00040128398306500706,0.034112,98.4375,98.8000,0.038099
1725,0.00040113637143671566,0.027017,99.2188,98.8000,0.038099
1726,0.00040098871069317994,0.054524,97.6562,98.8000,0.038099
1727,0.00040084100089269394,0.014748,100.0000,98.8000,0.038099
1728,0.00040069324209357124,0.043632,97.6562,98.8000,0.038099
1729,0.00040054543435414454,0.054242,96.0938,98.8000,0.038099
1730,0.0004003975777327661,0.016070,100.0000,98.8000,0.038099
1731,0.0004002496722878074,0.024218,98.4375,98.8000,0.038099
1732,0.0004001017180776591,0.012158,100.0000,98.8000,0.038099
1733,0.00039995371516073124,0.013487,100.0000,98.8000,0.038099
1734,0.00039980566359545293,0.013317,100.0000,98.8000,0.038099
1735,0.00039965756344027256,0.037401,99.2188,98.8000,0.038099
1736,0.000399509414753658,0.031155,98.4375,98.8000,0.038099
1737,0.0003993612175940956,0.009175,100.0000,98.8000,0.038099
1738,0.00039921297202009156,0.025353,99.2188,98.8000,0.038099
1739,0.00039906467809017085,0.067693,98.4375,98.8000,0.038099
1740,0.00039891633586287747,0.055413,98.4375,98.8000,0.038099
1741,0.00039876794539677455,0.108767,96.8750,98.8000,0.038099
1742,0.0003986195067504444,0.023119,100.0000,98.8000,0.038099
1743,0.00039847101998248817,0.017552,99.2188,98.8000,0.038099
1744,0.0003983224851515262,0.046865,98.4375,98.8000,0.038099
1745,0.0003981739023161975,0.036745,99.2188,98.8000,0.038099
1746,0.0003980252715351604,0.003145,100.0000,98.8000,0.038099
