step,lr,train_loss,train_acc,val_acc,val_loss
2756,0.00042306529377755955,0.146999,94.1406,97.7600,0.077206
2757,0.00042276736357512503,0.141971,94.1406,97.7600,0.077206
2758,0.0004224694638644913,0.111827,96.0938,97.7600,0.077206
2759,0.00042217159476326446,0.044978,98.8281,97.7600,0.077206
2760,0.0004218737563890387,0.121134,96.8750,97.7600,0.077206
2761,0.00042157594885939594,0.079542,98.8281,97.7600,0.077206
2762,0.00042127817229190543,0.112377,95.7031,97.7600,0.077206
2763,0.00042098042680412497,0.035513,98.8281,97.7600,0.077206
2764,0.0004206827125135998,0.080451,96.8750,97.7600,0.077206
2765,0.00042038502953786256,0.108408,96.0938,97.7600,0.077206
2766,0.00042008737799443407,0.105117,96.4844,97.7600,0.077206
2767,0.00041978975800082243,0.065071,97.6562,97.7600,0.077206
2768,0.00041949216967452306,0.094246,96.8750,97.7600,0.077206
2769,0.0004191946131330192,0.072506,98.4375,97.7600,0.077206
2770,0.00041889708849378153,0.083695,97.2656,97.7600,0.077206
2771,0.0004185995958742681,0.103119,97.6562,97.7600,0.077206
2772,0.0004183021353919243,0.080551,96.4844,97.7600,0.077206
2773,0.00041800470716418255,0.058144,98.8281,97.7600,0.077206
2774,0.0004177073113084629,0.033989,98.8281,97.7600,0.077206
2775,0.0004174099479421728,0.054021,97.6562,97.7600,0.077206
2776,0.0004171126171827064,0.093942,97.2656,97.7600,0.077206
2777,0.0004168153191474451,0.097083,95.7031,97.7600,0.077206
2778,0.00041651805395375775,0.114991,96.4844,97.7600,0.077206
2779,0.0004162208217189995,0.085507,97.2656,97.7600,0.077206
2780,0.00041592362256051335,0.112670,95.3125,97.7600,0.077206
2781,0.0004156264565956285,0.077104,97.2656,97.7600,0.077206
2782,0.00041532932394166156,0.094480,96.4844,97.7600,0.077206
2783,0.00041503222471591587,0.056270,98.0469,97.7600,0.077206
2784,0.0004147351590356813,0.053017,98.4375,97.7600,0.077206
2785,0.00041443812701823457,0.095102,97.6562,97.7600,0.077206
2786,0.00041414112878083943,0.085685,95.7031,97.7600,0.077206
2787,0.00041384416444074614,0.077196,97.2656,97.7600,0.077206
2788,0.0004135472341151914,0.082896,97.2656,97.7600,0.077206
2789,0.00041325033792139875,0.127148,96.4844,97.7600,0.077206
2790,0.0004129534759765778,0.041556,98.8281,97.7600,0.077206
2791,0.00041265664839792516,0.100304,98.0469,97.7600,0.077206
2792,0.0004123598553026236,0.069354,97.2656,97.7600,0.077206
2793,0.0004120630968078423,0.090126,97.2656,97.7600,0.077206
2794,0.0004117663730307371,0.047140,98.8281,97.7600,0.077206
2795,0.0004114696840884495,0.050624,97.6562,97.7600,0.077206
2796,0.0004111730300981076,0.072108,97.6562,97.7600,0.077206
2797,0.0004108764111768258,0.110785,95.7031,97.7600,0.077206
2798,0.00041057982744170467,0.093139,96.0938,97.7600,0.077206
2799,0.00041028327900983054,0.140280,97.2656,98.1600,0.063133
2800,0.00040998676599827635,0.077624,97.6562,98.1600,0.063133
2801,0.0004096902885241004,0.128035,96.8750,98.1600,0.063133
2802,0.0004093938467043475,0.100405,96.8750,98.1600,0.063133
2803,0.00040909744065604803,0.056700,98.4375,98.1600,0.063133
2804,0.00040880107049621854,0.063075,98.8281,98.1600,0.063133
2805,0.00040850473634186147,0.135153,96.4844,98.1600,0.063133
2806,0.00040820843830996435,0.060205,98.0469,98.1600,0.063133
2807,0.0004079121765175013,0.076212,97.6562,98.1600,0.063133
2808,0.00040761595108143166,0.117012,96.4844,98.1600,0.063133
2809,0.0004073197621187006,0.097259,96.0938,98.1600,0.063133
2810,0.00040702360974623897,0.061423,98.0469,98.1600,0.063133
2811,0.0004067274940809629,0.115918,96.0938,98.1600,0.063133
2812,0.000406431415239774,0.061016,98.4375,98.1600,0.063133
2813,0.00040613537333955964,0.085356,97.6562,98.1600,0.063133
2814,0.0004058393684971926,0.086838,97.2656,98.1600,0.063133
2815,0.00040554340082953066,0.071938,96.8750,98.1600,0.063133
2816,0.0004052474704534175,0.105045,96.4844,98.1600,0.063133
2817,0.0004049515774856814,0.046208,99.2188,98.1600,0.063133
2818,0.00040465572204313646,0.092903,97.2656,98.1600,0.063133
2819,0.00040435990424258155,0.120928,95.3125,98.1600,0.063133
2820,0.0004040641242008009,0.046204,98.4375,98.1600,0.063133
2821,0.0004037683820345639,0.060993,97.2656,98.1600,0.063133
2822,0.000403472677860625,0.067386,98.0469,98.1600,0.063133
2823,0.000403177011795723,0.125143,96.0938,98.1600,0.063133
2824,0.00040288138395658257,0.069811,97.2656,98.1600,0.063133
2825,0.0004025857944599129,0.084746,96.4844,98.1600,0.063133
2826,0.00040229024342240785,0.068834,97.6562,98.1600,0.063133
2827,0.00040199473096074644,0.084731,96.8750,98.1600,0.063133
2828,0.0004016992571915925,0.090853,97.6562,98.1600,0.063133
2829,0.00040140382223159406,0.066084,98.4375,98.1600,0.063133
2830,0.00040110842619738414,0.078672,96.8750,98.1600,0.063133
2831,0.0004008130692055806,0.090730,96.8750,98.1600,0.063133
2832,0.00040051775137278574,0.073692,97.6562,98.1600,0.063133
2833,0.00040022247281558626,0.080924,97.6562,98.1600,0.063133
2834,0.0003999272336505535,0.087502,96.8750,98.1600,0.063133
2835,0.00039963203399424305,0.088585,97.6562,98.1600,0.063133
2836,0.00039933687396319524,0.090850,96.4844,98.1600,0.063133
2837,0.0003990417536739346,0.053715,97.6562,98.1600,0.063133
2838,0.00039874667324296984,0.086999,96.8750,98.1600,0.063133
2839,0.0003984516327867942,0.126637,95.7031,98.1600,0.063133
2840,0.00039815663242188465,0.080248,96.8750,98.1600,0.063133
2841,0.00039786167226470306,0.069207,98.0469,98.1600,0.063133
2842,0.0003975667524316946,0.078528,97.2656,98.1600,0.063133
2843,0.0003972718730392893,0.125839,96.4844,98.1600,0.063133
2844,0.0003969770342039009,0.041869,98.0469,98.1600,0.063133
2845,0.000396682236041927,0.095625,96.8750,98.1600,0.063133
2846,0.00039638747866974896,0.101151,96.4844,98.1600,0.063133
2847,0.00039609276220373254,0.101387,96.0938,98.1600,0.063133
2848,0.00039579808676022736,0.120702,96.0938,98.1600,0.063133
2849,0.0003955034524555663,0.053891,99.2188,98.1600,0.063133
2850,0.0003952088594060667,0.073401,96.8750,98.1600,0.063133
2851,0.00039491430772802867,0.053164,98.4375,98.1600,0.063133
2852,0.00039461979753773694,0.046866,98.8281,98.1600,0.063133
2853,0.0003943253289514594,0.076461,98.0469,98.1600,0.063133
2854,0.0003940309020854475,0.053851,98.4375,98.1600,0.063133
2855,0.0003937365170559366,0.077751,96.4844,98.1600,0.063133
2856,0.0003934421739791448,0.064712,97.6562,98.1600,0.063133
2857,0.0003931478729712743,0.111448,96.4844,98.1600,0.063133
2858,0.00039285361414851045,0.080198,97.6562,98.1600,0.063133
2859,0.0003925593976270221,0.126643,96.8750,98.1600,0.063133
2860,0.0003922652235229611,0.055244,98.0469,98.1600,0.063133
2861,0.0003919710919524629,0.069249,96.8750,98.1600,0.063133
2862,0.00039167700303164584,0.053571,97.6562,98.1600,0.063133
2863,0.0003913829568766115,0.044689,98.4375,98.1600,0.063133
2864,0.0003910889536034449,0.082508,96.4844,98.1600,0.063133
2865,0.00039079499332821365,0.077736,97.2656,98.1600,0.063133
2866,0.0003905010761669688,0.083269,97.2656,98.1600,0.063133
2867,0.000390207202235744,0.065612,97.6562,98.1600,0.063133
2868,0.0003899133716505562,0.065670,97.6562,98.1600,0.063133
2869,0.00038961958452740484,0.056315,98.4375,98.1600,0.063133
2870,0.0003893258409822726,0.055774,97.6562,98.1600,0.063133
2871,0.0003890321411311248,0.142189,95.7031,98.1600,0.063133
2872,0.0003887384850899095,0.071124,97.2656,98.1600,0.063133
2873,0.00038844487297455717,0.055883,98.0469,98.1600,0.063133
2874,0.00038815130490098146,0.063381,97.6562,98.1600,0.063133
2875,0.00038785778098507855,0.056335,98.0469,98.1600,0.063133
2876,0.00038756430134272667,0.086335,98.0469,98.1600,0.063133
2877,0.00038727086608978734,0.072323,98.4375,98.1600,0.063133
2878,0.00038697747534210367,0.104380,95.7031,98.1600,0.063133
2879,0.0003866841292155021,0.071475,98.0469,98.1600,0.063133
2880,0.0003863908278257908,0.048789,98.4375,98.1600,0.063133
2881,0.00038609757128876056,0.085288,96.8750,98.1600,0.063133
2882,0.00038580435972018453,0.063595,97.6562,98.1600,0.063133
2883,0.00038551119323581803,0.166706,95.7031,98.1600,0.063133
2884,0.0003852180719513982,0.032922,99.2188,98.1600,0.063133
2885,0.00038492499598264497,0.063925,98.8281,98.1600,0.063133
2886,0.00038463196544526006,0.104737,94.5312,98.1600,0.063133
2887,0.00038433898045492717,0.107322,97.2656,98.1600,0.063133
2888,0.0003840460411273124,0.040265,98.0469,98.1600,0.063133
2889,0.0003837531475780632,0.127321,96.4844,98.1600,0.063133
2890,0.0003834602999228095,0.075970,98.0469,98.1600,0.063133
2891,0.0003831674982771629,0.083077,97.6562,98.1600,0.063133
2892,0.00038287474275671687,0.078127,97.6562,98.1600,0.063133
2893,0.0003825820334770465,0.046210,98.4375,98.1600,0.063133
2894,0.0003822893705537092,0.073880,97.2656,98.1600,0.063133
2895,0.0003819967541022433,0.103058,95.3125,98.1600,0.063133
2896,0.000381704184238169,0.074695,98.4375,98.1600,0.063133
2897,0.0003814116610769885,0.084259,97.6562,98.1600,0.063133
2898,0.0003811191847341854,0.121765,95.3125,98.1600,0.063133
2899,0.0003808267553252247,0.118955,96.0938,98.1600,0.062068
2900,0.0003805343729655525,0.058495,97.6562,98.1600,0.062068
2901,0.00038024203777059707,0.127744,96.8750,98.1600,0.062068
2902,0.0003799497498557678,0.075823,97.2656,98.1600,0.062068
2903,0.00037965750933645505,0.090163,96.4844,98.1600,0.062068
2904,0.00037936531632803093,0.053432,98.8281,98.1600,0.062068
2905,0.00037907317094584874,0.057644,98.0469,98.1600,0.062068
2906,0.00037878107330524264,0.101604,96.8750,98.1600,0.062068
2907,0.000378489023521528,0.106352,97.2656,98.1600,0.062068
2908,0.0003781970217100018,0.135200,96.8750,98.1600,0.062068
2909,0.0003779050679859415,0.120297,96.0938,98.1600,0.062068
2910,0.0003776131624646061,0.056636,98.0469,98.1600,0.062068
2911,0.0003773213052612348,0.046091,98.8281,98.1600,0.062068
2912,0.00037702949649104855,0.082144,98.0469,98.1600,0.062068
2913,0.0003767377362692488,0.108505,95.7031,98.1600,0.062068
2914,0.0003764460247110177,0.136258,95.3125,98.1600,0.062068
2915,0.00037615436193151846,0.103492,95.7031,98.1600,0.062068
2916,0.0003758627480458951,0.129752,97.2656,98.1600,0.062068
2917,0.00037557118316927185,0.040440,98.4375,98.1600,0.062068
2918,0.00037527966741675414,0.064980,97.6562,98.1600,0.062068
2919,0.00037498820090342756,0.156091,95.7031,98.1600,0.062068
2920,0.00037469678374435863,0.077236,98.0469,98.1600,0.062068
2921,0.00037440541605459433,0.068382,98.8281,98.1600,0.062068
2922,0.00037411409794916185,0.066506,96.8750,98.1600,0.062068
2923,0.0003738228295430688,0.105044,95.7031,98.1600,0.062068
2924,0.00037353161095130357,0.101274,96.0938,98.1600,0.062068
2925,0.00037324044228883473,0.099488,96.0938,98.1600,0.062068
2926,0.0003729493236706108,0.076172,97.2656,98.1600,0.062068
2927,0.00037265825521156114,0.071696,98.0469,98.1600,0.062068
2928,0.00037236723702659455,0.049483,98.8281,98.1600,0.062068
2929,0.0003720762692306007,0.108784,97.2656,98.1600,0.062068
2930,0.0003717853519384489,0.038818,98.8281,98.1600,0.062068
2931,0.0003714944852649887,0.099750,97.2656,98.1600,0.062068
2932,0.00037120366932505,0.101654,96.0938,98.1600,0.062068
2933,0.0003709129042334419,0.067123,97.6562,98.1600,0.062068
2934,0.00037062219010495384,0.061735,98.4375,98.1600,0.062068
2935,0.0003703315270543554,0.087503,97.2656,98.1600,0.062068
2936,0.0003700409151963958,0.137507,96.0938,98.1600,0.062068
2937,0.0003697503546458036,0.050051,98.4375,98.1600,0.062068
2938,0.0003694598455172881,0.052220,98.8281,98.1600,0.062068
2939,0.0003691693879255371,0.110911,97.6562,98.1600,0.062068
2940,0.0003688789819852191,0.102445,95.7031,98.1600,0.062068
2941,0.00036858862781098147,0.066373,98.4375,98.1600,0.062068
2942,0.00036829832551745157,0.043398,98.4375,98.1600,0.062068
2943,0.0003680080752192363,0.078956,97.2656,98.1600,0.062068
2944,0.00036771787703092156,0.122073,96.0938,98.1600,0.062068
2945,0.0003674277310670733,0.126273,96.4844,98.1600,0.062068
2946,0.00036713763744223617,0.065883,98.0469,98.1600,0.062068
2947,0.00036684759627093487,0.106440,95.7031,98.1600,0.062068
2948,0.00036655760766767306,0.072769,98.0469,98.1600,0.062068
2949,0.00036626767174693367,0.117953,96.4844,98.1600,0.062068
2950,0.0003659777886231785,0.121857,97.2656,98.1600,0.062068
2951,0.000365687958410849,0.091091,96.4844,98.1600,0.062068
2952,0.0003653981812243657,0.071742,96.8750,98.1600,0.062068
2953,0.00036510845717812777,0.089166,96.4844,98.1600,0.062068
2954,0.00036481878638651406,0.077585,96.8750,98.1600,0.062068
2955,0.0003645291689638815,0.177149,94.1406,98.1600,0.062068
2956,0.00036423960502456683,0.081358,97.6562,98.1600,0.062068
2957,0.0003639500946828851,0.128266,94.5312,98.1600,0.062068
2958,0.0003636606380531306,0.062272,97.6562,98.1600,0.062068
2959,0.00036337123524957614,0.127676,95.3125,98.1600,0.062068
2960,0.00036308188638647346,0.106269,97.2656,98.1600,0.062068
2961,0.0003627925915780527,0.103272,97.2656,98.1600,0.062068
2962,0.00036250335093852284,0.093894,97.2656,98.1600,0.062068
2963,0.00036221416458207185,0.082510,97.6562,98.1600,0.062068
2964,0.00036192503262286554,0.063038,98.4375,98.1600,0.062068
2965,0.0003616359551750491,0.106053,97.2656,98.1600,0.062068
2966,0.00036134693235274516,0.078266,97.6562,98.1600,0.062068
2967,0.0003610579642700557,0.163105,95.3125,98.1600,0.062068
2968,0.0003607690510410606,0.083379,97.2656,98.1600,0.062068
2969,0.00036048019277981825,0.105868,96.8750,98.1600,0.062068
2970,0.0003601913896003655,0.071316,98.0469,98.1600,0.062068
2971,0.00035990264161671716,0.079186,97.2656,98.1600,0.062068
2972,0.0003596139489428663,0.066339,98.4375,98.1600,0.062068
2973,0.0003593253116927841,0.079829,97.6562,98.1600,0.062068
2974,0.0003590367299804202,0.089908,96.4844,98.1600,0.062068
2975,0.00035874820391970213,0.087703,97.6562,98.1600,0.062068
2976,0.00035845973362453535,0.115444,96.4844,98.1600,0.062068
2977,0.00035817131920880306,0.037020,98.0469,98.1600,0.062068
2978,0.00035788296078636704,0.098898,96.4844,98.1600,0.062068
2979,0.00035759465847106655,0.092937,96.4844,98.1600,0.062068
2980,0.0003573064123767187,0.078728,97.6562,98.1600,0.062068
2981,0.0003570182226171186,0.072854,97.6562,98.1600,0.062068
2982,0.0003567300893060391,0.096667,97.2656,98.1600,0.062068
2983,0.00035644201255723043,0.099265,96.0938,98.1600,0.062068
2984,0.00035615399248442077,0.049751,98.8281,98.1600,0.062068
2985,0.00035586602920131583,0.091504,96.8750,98.1600,0.062068
2986,0.0003555781228215992,0.192648,94.9219,98.1600,0.062068
2987,0.00035529027345893174,0.121701,96.0938,98.1600,0.062068
2988,0.00035500248122695145,0.075154,96.8750,98.1600,0.062068
2989,0.0003547147462392745,0.112556,96.0938,98.1600,0.062068
2990,0.000354427068609494,0.080200,98.0469,98.1600,0.062068
2991,0.00035413944845118044,0.069813,97.6562,98.1600,0.062068
2992,0.00035385188587788176,0.057632,97.2656,98.1600,0.062068
2993,0.00035356438100312337,0.092687,97.2656,98.1600,0.062068
2994,0.0003532769339404073,0.133155,95.7031,98.1600,0.062068
2995,0.00035298954480321307,0.044055,98.4375,98.1600,0.062068
2996,0.0003527022137049975,0.094472,97.6562,98.1600,0.062068
2997,0.00035241494075919445,0.076435,96.8750,98.1600,0.062068
2998,0.00035212772607921464,0.106974,97.2656,98.1600,0.062068
2999,0.0003518405697784459,0.112987,97.2656,97.5800,0.080442
3000,0.0003515534719702528,0.076726,96.8750,97.5800,0.080442
3001,0.0003512664327679772,0.106775,97.2656,97.5800,0.080442
3002,0.00035097945228493765,0.116763,97.2656,97.5800,0.080442
3003,0.00035069253063442935,0.062385,98.4375,97.5800,0.080442
3004,0.0003504056679297248,0.111981,96.4844,97.5800,0.080442
3005,0.00035011886428407233,0.145052,98.0469,97.5800,0.080442
3006,0.0003498321198106978,0.074648,97.2656,97.5800,0.080442
3007,0.0003495454346228032,0.146203,96.0938,97.5800,0.080442
3008,0.00034925880883356737,0.111024,96.8750,97.5800,0.080442
3009,0.0003489722425561459,0.078611,96.0938,97.5800,0.080442
3010,0.0003486857359036703,0.048875,97.6562,97.5800,0.080442
3011,0.00034839928898924887,0.060854,98.8281,97.5800,0.080442
3012,0.00034811290192596634,0.092242,96.8750,97.5800,0.080442
3013,0.000347826574826884,0.123166,96.4844,97.5800,0.080442
3014,0.00034754030780503897,0.078151,96.4844,97.5800,0.080442
3015,0.00034725410097344523,0.109778,96.8750,97.5800,0.080442
3016,0.00034696795444509235,0.128504,95.3125,97.5800,0.080442
3017,0.0003466818683329467,0.043617,97.6562,97.5800,0.080442
3018,0.00034639584274995044,0.101684,96.8750,97.5800,0.080442
3019,0.00034610987780902197,0.081745,98.0469,97.5800,0.080442
3020,0.00034582397362305586,0.102300,96.0938,97.5800,0.080442
3021,0.0003455381303049224,0.067383,97.2656,97.5800,0.080442
3022,0.0003452523479674679,0.126234,96.8750,97.5800,0.080442
3023,0.0003449666267235148,0.048786,98.0469,97.5800,0.080442
3024,0.0003446809666858615,0.101351,96.8750,97.5800,0.080442
3025,0.0003443953679672818,0.049934,98.0469,97.5800,0.080442
3026,0.0003441098306805259,0.078985,97.6562,97.5800,0.080442
3027,0.00034382435493831887,0.108391,96.4844,97.5800,0.080442
3028,0.0003435389408533623,0.128603,96.4844,97.5800,0.080442
3029,0.00034325358853833337,0.111685,96.4844,97.5800,0.080442
3030,0.00034296829810588424,0.077205,97.6562,97.5800,0.080442
3031,0.00034268306966864345,0.083167,96.8750,97.5800,0.080442
3032,0.00034239790333921434,0.066600,98.8281,97.5800,0.080442
3033,0.0003421127992301762,0.077826,98.0469,97.5800,0.080442
3034,0.0003418277574540836,0.077572,98.0469,97.5800,0.080442
3035,0.00034154277812346645,0.101059,96.0938,97.5800,0.080442
3036,0.0003412578613508303,0.081731,98.0469,97.5800,0.080442
3037,0.0003409730072486558,0.078135,96.8750,97.5800,0.080442
3038,0.00034068821592939835,0.089279,96.8750,97.5800,0.080442
3039,0.00034040348750548945,0.089624,97.6562,97.5800,0.080442
3040,0.00034011882208933534,0.092992,97.2656,97.5800,0.080442
3041,0.00033983421979331735,0.067435,96.8750,97.5800,0.080442
3042,0.0003395496807297921,0.061543,98.0469,97.5800,0.080442
3043,0.0003392652050110909,0.134743,96.4844,97.5800,0.080442
3044,0.00033898079274952034,0.056632,98.0469,97.5800,0.080442
3045,0.0003386964440573619,0.058722,98.0469,97.5800,0.080442
3046,0.0003384121590468718,0.073233,97.6562,97.5800,0.080442
3047,0.0003381279378302816,0.081145,97.6562,97.5800,0.080442
3048,0.0003378437805197972,0.116926,95.7031,97.5800,0.080442
3049,0.000337559687227599,0.096039,96.8750,97.5800,0.080442
3050,0.00033727565806584303,0.097897,96.8750,97.5800,0.080442
3051,0.0003369916931466594,0.032711,98.8281,97.5800,0.080442
3052,0.00033670779258215274,0.100570,96.0938,97.5800,0.080442
3053,0.0003364239564844029,0.103475,97.6562,97.5800,0.080442
3054,0.00033614018496546343,0.111197,96.8750,97.5800,0.080442
3055,0.000335856478137363,0.067055,98.4375,97.5800,0.080442
3056,0.0003355728361121047,0.100278,96.8750,97.5800,0.080442
3057,0.00033528925900166577,0.076996,96.8750,97.5800,0.080442
3058,0.00033500574691799803,0.042006,99.2188,97.5800,0.080442
3059,0.0003347222999730276,0.113368,96.4844,97.5800,0.080442
3060,0.0003344389182786548,0.102297,96.4844,97.5800,0.080442
3061,0.0003341556019467541,0.110552,96.8750,97.5800,0.080442
3062,0.0003338723510891744,0.039023,99.2188,97.5800,0.080442
3063,0.0003335891658177388,0.070788,96.8750,97.5800,0.080442
3064,0.00033330604624424434,0.104081,95.7031,97.5800,0.080442
3065,0.0003330229924804618,0.100866,96.0938,97.5800,0.080442
3066,0.00033274000463813654,0.062548,98.0469,97.5800,0.080442
3067,0.00033245708282898784,0.141178,96.4844,97.5800,0.080442
3068,0.0003321742271647085,0.102836,97.6562,97.5800,0.080442
3069,0.00033189143775696556,0.079672,96.0938,97.5800,0.080442
3070,0.0003316087147174,0.039164,99.2188,97.5800,0.080442
3071,0.00033132605815762613,0.058788,97.6562,97.5800,0.080442
3072,0.0003310434681892322,0.034788,98.4375,97.5800,0.080442
3073,0.0003307609449237805,0.057366,97.6562,97.5800,0.080442
3074,0.0003304784884728067,0.050809,97.6562,97.5800,0.080442
3075,0.0003301960989478202,0.061009,98.0469,97.5800,0.080442
3076,0.00032991377646030353,0.054644,99.2188,97.5800,0.080442
3077,0.0003296315211217135,0.045137,98.8281,97.5800,0.080442
3078,0.00032934933304348,0.170118,96.0938,97.5800,0.080442
3079,0.00032906721233700627,0.061783,98.4375,97.5800,0.080442
3080,0.00032878515911366913,0.095167,96.4844,97.5800,0.080442
3081,0.0003285031734848191,0.070248,97.6562,97.5800,0.080442
3082,0.00032822125556177906,0.133275,95.7031,97.5800,0.080442
3083,0.0003279394054558461,0.053149,98.8281,97.5800,0.080442
3084,0.00032765762327829006,0.060197,98.4375,97.5800,0.080442
3085,0.0003273759091403541,0.051201,98.8281,97.5800,0.080442
3086,0.0003270942631532547,0.103567,97.2656,97.5800,0.080442
3087,0.0003268126854281809,0.049416,98.0469,97.5800,0.080442
3088,0.00032653117607629517,0.070842,98.0469,97.5800,0.080442
3089,0.0003262497352087331,0.095359,96.0938,97.5800,0.080442
3090,0.00032596836293660313,0.066654,97.6562,97.5800,0.080442
3091,0.0003256870593709864,0.082749,97.2656,97.5800,0.080442
3092,0.0003254058246229373,0.068682,97.6562,97.5800,0.080442
3093,0.00032512465880348256,0.126118,97.6562,97.5800,0.080442
3094,0.0003248435620236223,0.119124,96.4844,97.5800,0.080442
3095,0.00032456253439432884,0.114121,97.2656,97.5800,0.080442
3096,0.0003242815760265475,0.066950,97.2656,97.5800,0.080442
3097,0.0003240006870311965,0.131030,96.0938,97.5800,0.080442
3098,0.0003237198675191659,0.092097,96.8750,97.5800,0.080442
3099,0.000323439117601319,0.067645,97.2656,98.0700,0.067124
3100,0.00032315843738849146,0.172251,94.5312,98.0700,0.067124
3101,0.0003228778269914914,0.129308,95.3125,98.0700,0.067124
3102,0.00032259728652109915,0.069043,98.4375,98.0700,0.067124
3103,0.0003223168160880681,0.116087,96.8750,98.0700,0.067124
3104,0.000322036415803123,0.088468,97.2656,98.0700,0.067124
3105,0.00032175608577696173,0.044617,97.2656,98.0700,0.067124
3106,0.000321475826120254,0.060133,98.0469,98.0700,0.067124
3107,0.000321195636943642,0.070642,97.2656,98.0700,0.067124
3108,0.0003209155183577402,0.089235,97.2656,98.0700,0.067124
3109,0.0003206354704731345,0.123732,95.3125,98.0700,0.067124
3110,0.00032035549340038373,0.064119,98.4375,98.0700,0.067124
3111,0.0003200755872500181,0.094773,95.7031,98.0700,0.067124
3112,0.0003197957521325404,0.078108,97.2656,98.0700,0.067124
3113,0.0003195159881584251,0.127851,96.8750,98.0700,0.067124
3114,0.00031923629543811855,0.074000,96.4844,98.0700,0.067124
3115,0.0003189566740820388,0.059198,97.6562,98.0700,0.067124
3116,0.00031867712420057605,0.105106,95.3125,98.0700,0.067124
3117,0.0003183976459040923,0.082210,96.8750,98.0700,0.067124
3118,0.000318118239302921,0.061688,98.4375,98.0700,0.067124
3119,0.0003178389045073677,0.056308,98.4375,98.0700,0.067124
3120,0.0003175596416277089,0.091429,96.8750,98.0700,0.067124
3121,0.0003172804507741936,0.081664,98.4375,98.0700,0.067124
3122,0.0003170013320570416,0.050138,98.4375,98.0700,0.067124
3123,0.0003167222855864447,0.103350,96.4844,98.0700,0.067124
3124,0.00031644331147256613,0.164809,95.7031,98.0700,0.067124
3125,0.0003161644098255405,0.025533,99.2188,98.0700,0.067124
3126,0.00031588558075547335,0.032864,99.6094,98.0700,0.067124
3127,0.0003156068243724423,0.136123,96.8750,98.0700,0.067124
3128,0.00031532814078649593,0.057270,97.6562,98.0700,0.067124
3129,0.0003150495301076541,0.102529,96.8750,98.0700,0.067124
3130,0.000314770992445908,0.087223,97.2656,98.0700,0.067124
3131,0.0003144925279112195,0.101473,95.7031,98.0700,0.067124
3132,0.0003142141366135224,0.076831,97.2656,98.0700,0.067124
3133,0.00031393581866272094,0.083423,97.6562,98.0700,0.067124
3134,0.0003136575741686907,0.089257,96.8750,98.0700,0.067124
3135,0.00031337940324127834,0.094335,96.4844,98.0700,0.067124
3136,0.00031310130599030117,0.150307,96.0938,98.0700,0.067124
3137,0.0003128232825255476,0.077083,97.2656,98.0700,0.067124
3138,0.00031254533295677685,0.117178,97.6562,98.0700,0.067124
3139,0.0003122674573937191,0.056282,98.0469,98.0700,0.067124
3140,0.0003119896559460753,0.102543,97.2656,98.0700,0.067124
3141,0.0003117119287235171,0.094767,95.7031,98.0700,0.067124
3142,0.0003114342758356864,0.158226,94.1406,98.0700,0.067124
3143,0.00031115669739219644,0.087649,97.2656,98.0700,0.067124
3144,0.0003108791935026309,0.091611,96.0938,98.0700,0.067124
3145,0.0003106017642765437,0.094288,96.0938,98.0700,0.067124
3146,0.0003103244098234596,0.055404,98.0469,98.0700,0.067124
3147,0.000310047130252874,0.078299,96.8750,98.0700,0.067124
3148,0.0003097699256742521,0.116158,95.7031,98.0700,0.067124
3149,0.00030949279619702993,0.108399,97.2656,98.0700,0.067124
3150,0.0003092157419306139,0.092356,97.6562,98.0700,0.067124
3151,0.0003089387629843808,0.115988,96.0938,98.0700,0.067124
3152,0.0003086618594676775,0.085054,96.0938,98.0700,0.067124
3153,0.0003083850314898206,0.092135,97.2656,98.0700,0.067124
3154,0.000308108279160098,0.105184,96.0938,98.0700,0.067124
3155,0.000307831602587767,0.063844,98.4375,98.0700,0.067124
3156,0.000307555001882055,0.106993,96.8750,98.0700,0.067124
3157,0.00030727847715215966,0.074338,97.2656,98.0700,0.067124
3158,0.0003070020285072487,0.107839,95.3125,98.0700,0.067124
3159,0.0003067256560564594,0.078711,97.2656,98.0700,0.067124
3160,0.0003064493599088994,0.060850,97.2656,98.0700,0.067124
3161,0.00030617314017364594,0.119101,96.0938,98.0700,0.067124
3162,0.00030589699695974626,0.085659,97.2656,98.0700,0.067124
3163,0.00030562093037621736,0.103989,96.4844,98.0700,0.067124
3164,0.00030534494053204595,0.099047,97.2656,98.0700,0.067124
3165,0.00030506902753618827,0.143517,96.4844,98.0700,0.067124
3166,0.00030479319149757055,0.067998,97.2656,98.0700,0.067124
3167,0.00030451743252508863,0.076673,99.2188,98.0700,0.067124
3168,0.00030424175072760743,0.122092,96.0938,98.0700,0.067124
3169,0.00030396614621396224,0.198498,95.3125,98.0700,0.067124
3170,0.0003036906190929569,0.134533,95.7031,98.0700,0.067124
3171,0.00030341516947336543,0.066944,97.2656,98.0700,0.067124
3172,0.0003031397974639308,0.052370,97.6562,98.0700,0.067124
3173,0.00030286450317336557,0.114056,95.3125,98.0700,0.067124
3174,0.00030258928671035183,0.082917,97.2656,98.0700,0.067124
3175,0.0003023141481835403,0.069442,97.6562,98.0700,0.067124
3176,0.0003020390877015514,0.085114,98.4375,98.0700,0.067124
3177,0.00030176410537297466,0.060528,97.6562,98.0700,0.067124
3178,0.000301489201306369,0.111982,97.2656,98.0700,0.067124
3179,0.0003012143756102618,0.099093,96.8750,98.0700,0.067124
